Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type
20,-0.589742438967,-1.07803778457,-1.50039655813,0.187658728578,-0.670753094457,-0.50182020697,-0.00813250060791,,0.0201281146183,0.982821634162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
21,-0.594530814469,-0.778271605969,-0.66573266528,0.121722733776,-0.703411804369,-0.468636874369,-0.00813250060791,,-0.382504613226,0.981918510331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
22,0.312866343152,0.475296050009,0.272594367071,0.371442074699,-0.344165995331,1.37721679961,-0.00813250060791,,0.969232752708,0.825847198564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
23,0.0447173150423,-0.387667191425,0.731821176372,0.34763647288,0.504960462396,0.974355816207,-0.00813250060791,,-1.2604133588,1.02819464948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
24,-0.570588936959,-0.932696607068,-0.835451464209,0.260786323687,-0.83404664402,-0.64548953858,-0.00813250060791,,-0.298006537957,0.984399001015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25,-0.580165687963,-1.22337896208,-0.66573266528,0.254367970884,-0.605435674632,-0.513571630272,-0.00813250060791,,-0.00375445628882,0.980448174984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
26,-0.616078504228,-0.19690689595,-1.24477057559,-2.87429951315,-0.83404664402,-0.358304729354,-0.00813250060791,,-0.0274583949248,0.97590248249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
27,-0.623261067481,0.0574401646827,-0.512851728286,-0.00529878044829,-0.899364063845,-0.370731380521,-0.00813250060791,,0.0441894094403,0.974989405674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
28,0.509189738732,-0.0788171892279,0.181533000046,0.454102211589,-0.458471480025,1.55031517322,-0.00813250060791,,-0.503944564978,0.674872805093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
29,0.147667388334,-0.19690689595,-3.6349385704,0.367652424182,-0.344165995331,1.0689514539,-0.00813250060791,,0.268798475313,0.992671714962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
30,-0.0247141297361,-0.360415720643,0.79717755711,0.265473940929,0.0314091686636,0.956843879575,-0.00813250060791,,-1.2604133588,1.03456707709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
31,-0.110904888771,-0.314996602673,1.1427062251,0.142456978214,-0.3931540602,0.929063828729,-0.00813250060791,,-1.4431861212,1.04385325877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
32,-0.544252871699,-0.469421603772,-1.02635769355,0.254367970884,-0.817717289063,-0.712284392357,-0.00813250060791,,-0.298006537957,0.984399001015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
33,-0.551435434952,-0.496673074554,-1.24477057559,0.260786323687,-0.768729224195,-0.679096089772,-0.00813250060791,,-0.143301853718,0.983272712407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
34,-0.558617998205,-1.21429513848,-1.24477057559,0.298307532948,-0.768729224195,-0.615903939515,-0.00813250060791,,0.0928485344722,0.981240319209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
35,-0.561012185955,-1.05078631379,-0.66573266528,0.313604740072,-0.768729224195,-0.584355272462,-0.00813250060791,,-0.232770813067,0.980221665509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
36,0.360750098172,-1.01445101941,0.440560967669,0.394580961888,-0.507459544894,1.41948588068,-0.00813250060791,,-0.863032892558,0.795015035776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
37,-0.0965397622655,-0.287745131891,1.0353584939,0.142456978214,-0.458471480025,0.939337477578,-0.00813250060791,,-1.36416142614,1.04087591243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
38,-0.570588936959,-0.587511310494,-1.02635769355,0.336883386978,-0.540118254806,-0.52679503675,-0.00813250060791,,-0.276438813091,0.97590248249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
39,-0.000772252226291,-0.53300836893,1.1427062251,0.260786323687,0.0314091686636,0.967447160524,-0.00813250060791,,-1.5506358133,1.03165000159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
40,-0.151606080538,1.79245047114,-0.24590821662,-2.87429951315,-0.83404664402,0.921526851093,-0.00813250060791,,0.346897991345,1.04712241721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
41,-0.120481639775,1.72886370599,-2.20128444751,-2.87429951315,-0.83404664402,0.511670842,-0.00813250060791,,0.399863516019,1.11452445096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,-0.429331859652,1.71977988239,-2.7418979892,-2.87429951315,-0.83404664402,-1.26897438485,-0.00813250060791,,0.373290779403,1.00389996629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
43,-0.517916806438,-0.778271605969,-0.66573266528,0.298307532948,-0.883034708889,-0.741652895329,-0.00813250060791,,-0.382504613226,0.982483113999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
44,-0.110904888771,1.57443870489,0.97895920166,-0.00529878044829,-0.556447609763,0.913298728097,-0.00813250060791,,1.12290160377,1.05027337725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
45,-0.170759582546,-0.260493661109,-1.50039655813,0.209018400163,-0.458471480025,0.282002682995,-0.00813250060791,,-0.050983793529,1.08575966931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46,-0.527493557442,-0.805523076751,-0.835451464209,0.365732390953,-0.915693418801,-0.604314379807,-0.00813250060791,,-0.298006537957,0.974760930109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
47,-0.539464496197,-0.569343663306,-1.02635769355,0.367652424182,-0.899364063845,-0.578726190331,-0.00813250060791,,-0.298006537957,0.973617311112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
48,-0.510734243185,-0.523924545336,-1.24477057559,0.38772012918,-0.83404664402,-0.614447758985,-0.00813250060791,,-0.165935957176,0.973731766224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
49,-0.601713377722,-0.823690723939,-1.24477057559,0.209018400163,-0.719741159326,-0.314386592166,-0.00813250060791,,-0.188392087012,0.960080838025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
50,-0.623261067481,-0.514840721742,-1.02635769355,0.187658728578,-0.621765029588,-0.41609030847,-0.00813250060791,,-0.276438813091,0.957385359159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
51,-0.0869630112616,-0.360415720643,1.1427062251,0.121722733776,-0.556447609763,0.96170470092,-0.00813250060791,,-1.4739873573,1.03519041736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
52,-0.0247141297361,1.51085193973,0.860029129868,0.187658728578,-0.131884380899,0.90596449328,-0.00813250060791,,1.37823830812,1.05361046043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53,-0.127664203028,-0.769187782375,-2.7418979892,-0.00529878044829,-0.83404664402,0.953794123353,-0.00813250060791,,0.142223640341,1.03850455862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54,-0.57298312471,-0.705601017217,-0.0178253701538,0.34763647288,-0.52378889985,-0.324099945923,-0.00813250060791,,-0.762658494791,0.956327467077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
55,-0.592136626718,-0.687433370029,-1.02635769355,0.329021471637,-0.6544237395,-0.30158165273,-0.00813250060791,,-0.319396879252,0.955267800002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
56,-0.0654153215027,1.43818135098,0.79717755711,-0.00529878044829,-0.52378889985,0.936856337228,-0.00813250060791,,1.64525800146,1.04477441931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,-0.59692500222,-0.751020135187,-0.37368416037,0.345528546612,-0.687082449413,-0.282678810457,-0.00813250060791,,-0.581376295044,0.950892613817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
58,-0.630443630734,-0.805523076751,-1.50039655813,0.334666462273,-0.899364063845,-0.347141443421,-0.00813250060791,,-0.0974993426256,0.94887218508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
59,-0.623261067481,-1.32330102161,-1.8093191236,0.329021471637,-0.621765029588,-0.381015891632,-0.00813250060791,,0.243124635767,0.94791915371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
60,-0.623261067481,-1.0417024902,-1.24477057559,0.313604740072,-0.621765029588,-0.41609030847,-0.00813250060791,,-0.050983793529,0.947084069778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
61,-0.62086687973,-0.741936311593,-1.50039655813,0.276020198749,-0.556447609763,-0.41609030847,-0.00813250060791,,-0.143301853718,0.943612623367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
62,0.485247861223,-0.451253956584,-0.37368416037,0.055673777516,-0.719741159326,1.53807008086,-0.00813250060791,,-0.581376295044,0.695490043639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
63,-0.106116513269,-0.605678957682,-0.835451464209,0.276020198749,-0.474800834981,0.476672054278,-0.00813250060791,,-0.319396879252,1.09233959648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
64,-0.580165687963,-1.05987013738,-1.02635769355,0.302236586052,-0.670753094457,-0.282678810457,-0.00813250060791,,-0.120489680649,0.943972624792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
65,-0.59692500222,-0.978115725038,-0.0178253701538,0.298307532948,-0.3931540602,-0.347141443421,-0.00813250060791,,-0.581376295044,0.942050241131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
66,-0.613684316477,-0.850942194721,-0.512851728286,0.265473940929,-0.507459544894,-0.381015891632,-0.00813250060791,,-0.423691385367,0.941086850136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
67,-0.575377312461,-0.887277489098,-1.02635769355,0.276020198749,-0.670753094457,-0.314386592166,-0.00813250060791,,-0.210670339872,0.939518198029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
68,0.40623966544,-1.30513337442,-0.127750537123,0.198616832565,-0.736070514282,1.4429425282,-0.00813250060791,,-0.0274583949248,0.786603732996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
69,-0.0223199419851,-0.932696607068,-1.24477057559,0.373312293357,-0.148213735856,0.597908196045,-0.00813250060791,,-0.120489680649,1.09903955798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70,-0.261738717083,-0.696517193623,-0.835451464209,0.334666462273,-0.866705353932,-0.127011390133,-0.00813250060791,,-0.361645815005,1.01696611014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
71,0.224281396366,0.0846916354648,-0.24590821662,0.394580961888,0.0314091686636,1.25890112751,-0.00813250060791,,0.0201281146183,0.911353257834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
72,0.619322375277,-1.01445101941,-0.0178253701538,0.422295264554,-0.670753094457,1.62554428627,-0.00813250060791,,-0.581376295044,0.605145967666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
73,0.343990783915,-0.387667191425,0.181533000046,0.233833279674,-0.344165995331,1.39329522482,-0.00813250060791,,-0.830272070666,0.828301720882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
74,0.241040710623,-1.36872013958,-0.66573266528,-2.87429951315,-0.83404664402,1.35096091697,-0.00813250060791,,0.192315439542,0.857584592072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
75,-0.290468970095,-1.15070837332,-0.512851728286,0.39288591436,-0.52378889985,-0.251952424561,-0.00813250060791,,-0.165935957176,0.992893805426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
76,0.274559339136,-0.351331897049,0.358765892153,0.356874403151,0.374325622746,1.2886698809,-0.00813250060791,,-0.972221893829,0.897689358578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
77,0.18597439235,0.0301886939006,1.0353584939,0.276020198749,0.227361428139,1.14218398181,-0.00813250060791,,-0.72780376467,0.973617311112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
78,-0.527493557442,1.53810341051,-1.50039655813,-0.00529878044829,-0.605435674632,-0.154061758194,-0.00813250060791,,0.590918192212,0.922745644816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
79,0.140484825081,-0.523924545336,-1.02635769355,0.489185840809,0.717242076828,0.902438160855,-0.00813250060791,,-0.298006537957,1.06579688248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
