Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40
-0.30243990885,-1.41413925755,-0.28869096302,0.546418175614,0.570277882221,0.0236359202359,-0.677150075461,-0.393037400003,0.32062601529,0.417550522898,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0614766292992,-1.05987013738,-1.00980188705,-0.213288007152,-0.83404664402,0.400601992691,0.0450842310896,-0.00923212495166,0.004403120085,1.13694392615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.02548460965,-0.124236307198,0.617911902546,-0.373855941963,-0.229860510637,0.020215138487,1.33483149839,0.374946358909,-0.735716044633,-0.55808532043,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.13801143394,-0.433086309395,0.191559323027,-0.0148637169259,0.570277882221,-0.138127681316,1.46767981085,-0.255649221609,-0.924135494303,-0.276141178413,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43813458611,1.56535488129,-0.700014489678,0.846944827525,-0.703411804369,2.08631011675,-0.790947199961,0.317124813206,0.782550099785,1.47317170693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.805219336555,0.284535754534,1.61475906064,-0.461431337436,0.0967265884888,-1.34712058781,-0.55392482449,1.22388913091,0.275078164088,-0.233192711282,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.16195331145,-0.433086309395,1.44807758601,0.0364193636207,0.260020138052,-0.768561379111,1.96779467276,-1.2759003766,-1.98355840857,0.32208062435,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0438676317439,-0.741936311593,1.18726350577,0.0109610052507,-0.0992256709867,-1.68110957157,1.02115603584,-1.56319669749,-1.7871739058,0.667626292933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0303521885364,-0.460337780178,0.717979116713,0.445496152673,1.2887695003,-1.43616490938,1.74660303627,-0.685137797322,-1.32958918669,-0.957022909223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.48601834113,0.429876932038,-1.55946522158,2.37353855624,1.90928498864,0.98588676047,-0.121824921289,1.29716387991,0.596407062279,0.114729063719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.414966733146,0.0937754590589,-0.850595569117,0.437224288282,0.455972397527,-0.486819547961,0.319159823376,1.29716387991,0.275078164088,0.0604055091087,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.127664203028,0.511631344385,1.61475906064,-0.213288007152,0.341666912833,-0.897282607112,-1.28868605085,1.76277355372,1.27934369375,0.231569432756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.525099369691,-0.260493661109,-0.162395050581,0.714157074819,0.390654977702,-1.30899546562,1.20625098507,0.374946358909,-0.522470446596,-1.11637611881,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.867468218081,1.52901958692,0.410357229656,0.601069732218,0.945853046216,-0.298239306229,-1.36717026314,-0.348085444546,1.11247438061,-0.217493091298,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00641031102665,0.420793108444,0.302478586794,0.191598528923,0.0803972335325,-0.524101923245,-0.454974192499,2.01295720331,0.852808516609,0.637100250614,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.140484825081,0.874984288146,-0.0405347482484,-1.78376361328,-0.83404664402,0.386883213403,-1.10219386882,1.68200533535,1.51983863417,-0.224722443936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.00872529539,1.61985782286,0.515432391575,-0.373855941963,-0.213531155681,-1.26823289171,-1.35219902793,-0.685137797322,0.876282086983,-0.96450832426,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.36391476583,-0.287745131891,0.515432391575,1.96863972258,2.48081241211,0.96756615571,1.60490129315,-0.0603154622817,-0.965530257907,1.08428951632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.137240954032,-0.0788171892279,-0.850595569117,-0.373855941963,-0.605435674632,0.471509807354,0.570797164215,1.01118392567,0.0491976893915,0.421036842549,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.35588251928,-0.10606866001,1.27574109374,-1.78376361328,-0.83404664402,-0.180231585708,1.33483149839,-0.0603154622817,-1.10897635407,-0.231980282792,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.534676120695,0.148278400623,1.0971317015,0.725185475852,0.276349493008,0.545108052481,0.271423570748,1.1518106742,-0.129190760409,-1.88413799859,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.18435068451,0.88406811174,-1.1793108705,1.73054628623,0.913194336303,0.439157489738,-0.585646031701,1.37164975102,0.970443577903,0.764980417912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.872256593583,1.72886370599,0.717979116713,-0.213288007152,0.260020138052,-0.61803249339,-1.28868605085,-0.974138767295,0.550152697856,-0.128277452948,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60333354093,-0.860026018315,-1.55946522158,2.02221340876,2.26853079768,-0.665826885413,0.178452359249,0.374946358909,0.116631136369,-1.52036238931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.399057102187,-0.460337780178,0.410357229656,1.09739433034,1.12547595073,-0.442675661628,1.60490129315,-0.480467076233,-1.12928079785,-0.441184851821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.5258698496,1.01124164206,1.77630816936,-0.732880481592,-0.229860510637,0.0279039883343,-1.79428390184,0.374946358909,2.50488471635,-0.597903071471,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.509189738732,0.175529871405,-0.700014489678,-0.496699887313,-0.670753094457,1.78370960921,0.271423570748,1.44736169611,0.343445328054,2.47699876685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.818039958609,-0.751020135187,-2.02715405457,0.0364193636207,-0.736070514282,-0.0824521804564,0.178452359249,0.554550570465,0.161745703764,0.241087246214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.76289443695,1.23833723191,1.93317169651,-0.461431337436,0.227361428139,-1.46977142625,-1.82912000011,-0.72377736534,2.30507239408,-0.994823745704,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.32081938631,-0.451253956584,0.302478586794,-0.25485806643,-0.425812770112,-0.56338320525,1.53573725306,-0.348085444546,-1.02728466398,-0.715362127306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.21223125422,-0.251409837515,1.77630816936,0.395394029665,1.50105111473,-0.673306199027,1.8191679454,-1.00715533101,-1.85970233701,-1.7762986861,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.113299076522,-0.741936311593,0.302478586794,-0.461431337436,-0.344165995331,-1.94395474773,0.961480390834,-0.906094657136,-1.0682244148,0.410560609616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.968024103622,-1.01445101941,-1.77851799099,-1.78376361328,-0.83404664402,-0.0663156320583,0.0450842310896,0.43378228868,0.206985767253,-1.07946017213,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11175457207,-0.242326013921,0.0773268527572,-0.732880481592,-0.687082449413,-0.864404249988,1.27001428569,0.317124813206,-0.608241548084,-2.13746430765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.419755108648,-0.587511310494,-1.1793108705,-1.78376361328,-0.83404664402,-1.21958629564,0.570797164215,0.317124813206,-0.173453484785,0.0552025125079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.779732954593,1.39276223301,-1.77851799099,-1.78376361328,-0.83404664402,0.41853075461,-0.420697374585,0.808852212238,0.689255636477,-0.0137290436156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.554679306001,-1.3414686688,0.515432391575,-0.0569864236984,-0.425812770112,-1.04006278447,-0.870440531281,-1.07122724929,-0.017945285031,0.0173269770013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0447173150423,-0.160571601574,0.515432391575,1.24076007419,1.35408692012,0.868683103657,1.40071563421,0.317124813206,-0.735716044633,0.693901078007,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.795642585551,-1.09620543176,0.410357229656,0.8293948755,2.90537564097,-0.507055337803,-0.200789965327,-1.16257844728,-0.650893009284,-0.154829842639,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.917746160851,-1.22337896208,1.53209055724,0.318002650096,0.733571431784,-0.679565577972,-1.08117723651,-1.88446001495,-0.903371724859,-0.742824931198,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.679177069052,-1.01445101941,-1.1793108705,0.0109610052507,-0.425812770112,0.785101249773,0.0887429123379,0.0957207149251,0.0267841746968,-0.238050439795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.147667388334,-0.705601017217,0.302478586794,0.13966833097,0.357996267789,-1.33091683221,1.02115603584,-0.79884870394,-1.02728466398,0.0892907240801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.32800194957,-0.496673074554,-0.700014489678,-0.732880481592,-0.736070514282,1.32606025217,0.845088044554,0.204472294269,-0.370914517905,1.06604297338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.219493020864,1.49268429254,-0.28869096302,-0.673269662499,-0.785058579151,0.105745473004,-1.05970124461,0.204472294269,0.994050151809,-0.0137290436156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.114148759821,-1.15979219692,-0.419945274403,-0.904531704437,-0.719741159326,-0.114206053198,-0.161673010463,-0.437160774626,-0.0847926713839,1.2644093389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.083024319058,-0.469421603772,0.617911902546,0.616455913395,1.64801530934,-1.37185843538,1.67518537134,-0.605597018426,-1.23006925253,-0.875229478217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.656779695995,1.73794752958,0.302478586794,-0.732880481592,-0.817717289063,-0.586924042332,-1.08117723651,-0.645747972695,0.550152697856,-0.726614226945,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41179852085,1.43818135098,-1.55946522158,-0.904531704437,-0.866705353932,1.99990697226,-0.52157859139,0.743646855159,0.712537783078,1.62151192303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.640870065036,-1.24154660927,0.515432391575,-0.0569864236984,-0.409483415156,0.62769683809,-0.647249688066,-1.16257844728,-0.305412465894,1.95907401897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.106966196568,-0.778271605969,1.69614564884,-0.297590435978,-1.65051439183,-1.60820661813,0.73255893881,-1.91044054162,-2.18526400014,0.874700267364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.98794808554,-1.02353484301,1.0971317015,-0.0569864236984,0.276349493008,-1.83686569756,-0.161673010463,-1.66209971106,-1.27003308899,-0.726614226945,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.20983706647,-1.11437307895,-0.850595569117,-1.78376361328,-0.83404664402,0.0900740534577,-0.0398944389354,-0.110486624674,0.004403120085,-0.210291954861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.274559339136,-0.378583367831,0.617911902546,0.546418175614,0.684583366915,-0.957798584214,1.67518537134,-0.393037400003,-1.14953695419,-0.0321688612614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.461305983713,1.75611517677,-0.850595569117,0.326741840653,-0.295177930462,2.02110389319,-0.616751315126,0.0427757695294,0.527068485787,0.535480571509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0902068823109,-1.26879808005,0.191559323027,0.546418175614,0.374325622746,0.278639610476,-0.585646031701,-0.871046900819,-0.107008533496,-0.24902756768,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.389480351183,0.865900464552,-0.700014489678,0.182258702878,-0.409483415156,0.350387558995,-0.790947199961,1.52431478962,1.18383792851,0.40705696966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.4085546498,1.39276223301,-1.77851799099,-1.78376361328,-0.83404664402,-0.279215114458,-0.420697374585,0.808852212238,0.666001356147,-0.643279995247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.09337154997,-0.814606900345,-0.162395050581,0.601069732218,-0.278848575506,1.16482496963,0.623796095361,-0.564673956935,-0.650893009284,1.26862688423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.470033051418,-0.115152483604,-1.1793108705,-1.78376361328,-0.83404664402,-0.0414679833362,0.467505456491,0.942606579973,0.116631136369,0.0583259649866,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.925778407403,1.56535488129,-0.28869096302,2.0270463974,-1.04632825845,1.67723341166,-1.03775840379,-0.00923212495166,0.876282086983,1.76591276089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.25694679695,1.65619311723,-1.00980188705,2.91788642175,3.18297467523,2.1585176218,-0.616751315126,0.260304477998,0.619576932624,1.73041241586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.10534248873,1.47451664535,-1.55946522158,0.639352007544,-0.180872445768,-1.08724950332,-0.454974192499,0.679537357169,0.689255636477,-0.105488943613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01915172969,0.239116636564,-0.0405347482484,-1.04067702463,-1.0299989035,0.608628987799,0.0887429123379,1.68200533535,0.412082911578,1.50078110495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.27849803134,-0.805523076751,-1.00980188705,-0.904531704437,-0.801387934107,-0.435063208365,0.367744695574,0.0957207149251,-0.151339146869,0.323905692556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
